media_name,url,image_path,timestamp,country,factuality,trustworthiness
East Arapahoe News,https://eastarapahoenews.com,Mixed_output/East_Arapahoe_News_20260608_181314.png,2026-06-08 18:13:14,USA,MIXED,
East Central Alabama News,https://ecalabamanews.com,Mixed_output/East_Central_Alabama_News_20260608_181338.png,2026-06-08 18:13:38,USA,MIXED,
East Central Iowa News,https://eciowanews.com,Mixed_output/East_Central_Iowa_News_20260608_181338.png,2026-06-08 18:13:38,USA,MIXED,
East Central Reporter,https://eastcentralreporter.com,Mixed_output/East_Central_Reporter_20260608_181401.png,2026-06-08 18:14:01,USA,MIXED,
East Cleveland News,https://eastclevelandnews.com,Mixed_output/East_Cleveland_News_20260608_181402.png,2026-06-08 18:14:02,USA,MIXED,
East Contra Costa News,https://eastcontracostanews.com,Mixed_output/East_Contra_Costa_News_20260608_181414.png,2026-06-08 18:14:14,USA,MIXED,
East Hillsborough News,https://easthillsboroughnews.com,Mixed_output/East_Hillsborough_News_20260608_181426.png,2026-06-08 18:14:26,USA,MIXED,
East Hudson Valley News,https://easthudvalleynews.com,Mixed_output/East_Hudson_Valley_News_20260608_181439.png,2026-06-08 18:14:39,USA,MIXED,
East Idaho Times,https://eastidahotimes.com,Mixed_output/East_Idaho_Times_20260608_181450.png,2026-06-08 18:14:50,USA,MIXED,
East Indy News,https://eastindynews.com,Mixed_output/East_Indy_News_20260608_181500.png,2026-06-08 18:15:00,USA,MIXED,
East Kentucky Times,https://eastkentuckytimes.com,Mixed_output/East_Kentucky_Times_20260608_181514.png,2026-06-08 18:15:14,USA,MIXED,
East Lake Norman News,https://eastlakenormannews.com,Mixed_output/East_Lake_Norman_News_20260608_181514.png,2026-06-08 18:15:14,USA,MIXED,
East Little Rock Times,https://eastlittlerocktimes.com,Mixed_output/East_Little_Rock_Times_20260608_181537.png,2026-06-08 18:15:37,USA,MIXED,
East Louisville News,https://eastlouisvillenews.com,Mixed_output/East_Louisville_News_20260608_181537.png,2026-06-08 18:15:37,USA,MIXED,
East Michigan News,https://eastmichigannews.com,Mixed_output/East_Michigan_News_20260608_181600.png,2026-06-08 18:16:00,USA,MIXED,
East New Mexico News,https://eastnewmexiconews.com,Mixed_output/East_New_Mexico_News_20260608_181600.png,2026-06-08 18:16:00,USA,MIXED,
East OKC News,https://eastokcnews.com,Mixed_output/East_OKC_News_20260608_181623.png,2026-06-08 18:16:23,USA,MIXED,
East Oregon News,https://eastoregonnews.com,Mixed_output/East_Oregon_News_20260608_181623.png,2026-06-08 18:16:23,USA,MIXED,
East PDX Today,https://eastpdxtoday.com,Mixed_output/East_PDX_Today_20260608_181644.png,2026-06-08 18:16:44,USA,MIXED,
East Panhandle News,https://eastpanhandlenews.com,Mixed_output/East_Panhandle_News_20260608_181647.png,2026-06-08 18:16:47,USA,MIXED,
East Pennyroyal News,https://eastpennyroyalnews.com,Mixed_output/East_Pennyroyal_News_20260608_181708.png,2026-06-08 18:17:08,USA,MIXED,
East SBV Times,https://eastsbvtimes.com,Mixed_output/East_SBV_Times_20260608_181710.png,2026-06-08 18:17:10,USA,MIXED,
East SFV Today,https://eastsfvtoday.com,Mixed_output/East_SFV_Today_20260608_181732.png,2026-06-08 18:17:32,USA,MIXED,
East San Diego News,https://eastsandiegonews.com,Mixed_output/East_San_Diego_News_20260608_181735.png,2026-06-08 18:17:35,USA,MIXED,
East Sierra News,https://eastsierranews.com,Mixed_output/East_Sierra_News_20260608_181756.png,2026-06-08 18:17:56,USA,MIXED,
East Stark News,https://eaststarknews.com,Mixed_output/East_Stark_News_20260608_181759.png,2026-06-08 18:17:59,USA,MIXED,
East Twin Cities,https://easttwincities.com,Mixed_output/East_Twin_Cities_20260608_181821.png,2026-06-08 18:18:21,USA,MIXED,
East Volusia News,https://eastvolusianews.com,Mixed_output/East_Volusia_News_20260608_181823.png,2026-06-08 18:18:23,USA,MIXED,
East Wake Times,https://eastwaketimes.com,Mixed_output/East_Wake_Times_20260608_181835.png,2026-06-08 18:18:35,USA,MIXED,
Eastern Wayne Today,https://easternwaynetoday.com,Mixed_output/Eastern_Wayne_Today_20260608_181846.png,2026-06-08 18:18:46,USA,MIXED,
Ecowatch,https://ecowatch.com,Mixed_output/Ecowatch_20260608_181859.png,2026-06-08 18:18:59,USA,MIXED,
Education Daily Wire,https://educationdailywire.com,Mixed_output/Education_Daily_Wire_20260608_181911.png,2026-06-08 18:19:11,USA,MIXED,
Education Next,https://educationnext.org,Mixed_output/Education_Next_20260608_181921.png,2026-06-08 18:19:21,USA,MIXED,
Egyptian Streets,https://egyptianstreets.com,Mixed_output/Egyptian_Streets_20260608_181923.png,2026-06-08 18:19:23,,MIXED,
Electronic Intifada,https://electronicintifada.net,Mixed_output/Electronic_Intifada_20260608_181940.png,2026-06-08 18:19:40,USA,MIXED,
Elizabethtown Times,https://elizabethtowntimes.com,Mixed_output/Elizabethtown_Times_20260608_181954.png,2026-06-08 18:19:54,USA,MIXED,
Elkhart Times,https://elkharttimes.com,Mixed_output/Elkhart_Times_20260608_182017.png,2026-06-08 18:20:17,USA,MIXED,
Eluxe Magazine,https://eluxemagazine.com,Mixed_output/Eluxe_Magazine_20260608_182041.png,2026-06-08 18:20:41,,MIXED,
Emerald Coast Times,https://emeraldcoasttimes.com,Mixed_output/Emerald_Coast_Times_20260608_182129.png,2026-06-08 18:21:29,USA,MIXED,
Emerging Europe,https://emerging-europe.com,Mixed_output/Emerging_Europe_20260608_182154.png,2026-06-08 18:21:54,,MIXED,
Emirates 24/7,https://emirates247.com,Mixed_output/Emirates_24_7_20260608_182211.png,2026-06-08 18:22:11,,MIXED,
Emirates 24/7,https://emirates247.com,Mixed_output/Emirates_24_7_20260608_182251.png,2026-06-08 18:22:51,,MIXED,
Empire State Today,https://empirestatetoday.com,Mixed_output/Empire_State_Today_20260608_182319.png,2026-06-08 18:23:19,USA,MIXED,
Elite Daily,https://elitedaily.com,Mixed_output/Elite_Daily_20260608_181944.png,2026-06-08 18:19:44,USA,MIXED,
Enchantment State News,https://enchantmentstatenews.com,Mixed_output/Enchantment_State_News_20260608_182342.png,2026-06-08 18:23:42,USA,MIXED,
Energy Citizens,https://energycitizens.org,Mixed_output/Energy_Citizens_20260608_182404.png,2026-06-08 18:24:04,USA,MIXED,
End Time Headlines,https://endtimeheadlines.org,Mixed_output/End_Time_Headlines_20260608_182357.png,2026-06-08 18:23:57,USA,MIXED,
Euro-Med Human Rights Monitor,https://euromedmonitor.org,Mixed_output/Euro-Med_Human_Rights_Monitor_20260608_182517.png,2026-06-08 18:25:17,,MIXED,
Esquire Magazine,https://esquire.com,Mixed_output/Esquire_Magazine_20260608_182452.png,2026-06-08 18:24:52,USA,MIXED,
Euro|Topics,https://eurotopics.net,Mixed_output/Euro_Topics_20260608_182548.png,2026-06-08 18:25:48,,MIXED,
EuroWeekly News,https://euroweeklynews.com,Mixed_output/EuroWeekly_News_20260608_182535.png,2026-06-08 18:25:35,,MIXED,
FDA Reporter,https://fdareporter.com,Mixed_output/FDA_Reporter_20260608_182639.png,2026-06-08 18:26:39,USA,MIXED,
Fact Checking Turkey,https://factcheckingturkey.com,Mixed_output/Fact_Checking_Turkey_20260608_182652.png,2026-06-08 18:26:52,,MIXED,
Everytown for Gun Safety,https://everytown.org,Mixed_output/Everytown_for_Gun_Safety_20260608_182638.png,2026-06-08 18:26:38,USA,MIXED,
Facts and Logic about the Middle East,https://factsandlogic.org,Mixed_output/Facts_and_Logic_about_the_Middle_East_20260608_182743.png,2026-06-08 18:27:43,USA,MIXED,
Facts.Net,https://facts.net,Mixed_output/Facts.Net_20260608_182802.png,2026-06-08 18:28:02,,MIXED,
FairPlanet,https://fairplanet.org,Mixed_output/FairPlanet_20260608_182845.png,2026-06-08 18:28:45,,MIXED,
Fairfield Reporter,https://fairfieldreporter.com,Mixed_output/Fairfield_Reporter_20260608_182912.png,2026-06-08 18:29:12,USA,MIXED,
Fairport Educational Alliance,https://fairporteducationalalliance.org,Mixed_output/Fairport_Educational_Alliance_20260608_182936.png,2026-06-08 18:29:36,USA,MIXED,
Faith & Freedom Coalition,https://ffcoalition.com,Mixed_output/Faith_Freedom_Coalition_20260608_183027.png,2026-06-08 18:30:27,USA,MIXED,
Faith Family America,https://faithfamilyamerica.com,Mixed_output/Faith_Family_America_20260608_183054.png,2026-06-08 18:30:54,USA,MIXED,
FaithWire,https://faithwire.com,Mixed_output/FaithWire_20260608_183118.png,2026-06-08 18:31:18,USA,MIXED,
FanSided,https://fansided.com,Mixed_output/FanSided_20260608_183138.png,2026-06-08 18:31:38,USA,MIXED,
Fargo Standard,https://fargostandard.com,Mixed_output/Fargo_Standard_20260608_183250.png,2026-06-08 18:32:50,USA,MIXED,
Farm Insurance News,https://farminsurancenews.com,Mixed_output/Farm_Insurance_News_20260608_183313.png,2026-06-08 18:33:13,USA,MIXED,
Fayetteville Standard,https://fayettevillestandard.com,Mixed_output/Fayetteville_Standard_20260608_183326.png,2026-06-08 18:33:26,USA,MIXED,
Fayetteville Today,https://fayettevilletoday.com,Mixed_output/Fayetteville_Today_20260608_183350.png,2026-06-08 18:33:50,USA,MIXED,
Federalist Press,https://federalistpress.com,Mixed_output/Federalist_Press_20260608_183413.png,2026-06-08 18:34:13,USA,MIXED,
Federalist Society,https://fedsoc.org,Mixed_output/Federalist_Society_20260608_183429.png,2026-06-08 18:34:29,USA,MIXED,
Fight the New Drug,https://fightthenewdrug.org,Mixed_output/Fight_the_New_Drug_20260608_183510.png,2026-06-08 18:35:10,USA,MIXED,
Filter Magazine,https://filtermag.org,Mixed_output/Filter_Magazine_20260608_183522.png,2026-06-08 18:35:22,USA,MIXED,
Financial Tech Times,https://financialtechtimes.com,Mixed_output/Financial_Tech_Times_20260608_183547.png,2026-06-08 18:35:47,USA,MIXED,
Findlay Times,https://findlaytimes.com,Mixed_output/Findlay_Times_20260608_183559.png,2026-06-08 18:35:59,USA,MIXED,
Finger Lakes Today,https://fingerlakestoday.com,Mixed_output/Finger_Lakes_Today_20260608_183623.png,2026-06-08 18:36:23,USA,MIXED,
First State Times,https://firststatetimes.com,Mixed_output/First_State_Times_20260608_183646.png,2026-06-08 18:36:46,USA,MIXED,
First Things Magazine,https://firstthings.com,Mixed_output/First_Things_Magazine_20260608_183710.png,2026-06-08 18:37:10,USA,MIXED,
Floricua,https://floricuanews.com,Mixed_output/Floricua_20260608_183735.png,2026-06-08 18:37:35,USA,MIXED,
Florida Business Daily,https://businessdailynetwork.com/states/fl,Mixed_output/Florida_Business_Daily_20260608_183752.png,2026-06-08 18:37:52,USA,MIXED,
Florida Capital Star,https://floridacapitalstar.com,Mixed_output/Florida_Capital_Star_20260608_183804.png,2026-06-08 18:38:04,USA,MIXED,
Florida Parish News,https://floridaparishnews.com,Mixed_output/Florida_Parish_News_20260608_183829.png,2026-06-08 18:38:29,USA,MIXED,
Florida's Voice,https://flvoicenews.com,Mixed_output/Florida_s_Voice_20260608_183841.png,2026-06-08 18:38:41,USA,MIXED,
Foothills Review,https://foothillsreview.com,Mixed_output/Foothills_Review_20260608_183912.png,2026-06-08 18:39:12,USA,MIXED,
Fort Smith Times,https://fortsmithtimes.com,Mixed_output/Fort_Smith_Times_20260608_183935.png,2026-06-08 18:39:35,USA,MIXED,
Foundation for Defense of Democracies,https://fdd.org,Mixed_output/Foundation_for_Defense_of_Democracies_20260608_183959.png,2026-06-08 18:39:59,USA,MIXED,
Foundation for Economic Education,https://fee.org,Mixed_output/Foundation_for_Economic_Education_20260608_184043.png,2026-06-08 18:40:43,USA,MIXED,
Fox Business,https://foxbusiness.com,Mixed_output/Fox_Business_20260608_184109.png,2026-06-08 18:41:09,USA,MIXED,
Franciscan Media,https://franciscanmedia.org,Mixed_output/Franciscan_Media_20260608_184236.png,2026-06-08 18:42:36,USA,MIXED,
FreePress.org,https://freepress.org,Mixed_output/FreePress.org_20260608_184716.png,2026-06-08 18:47:16,USA,MIXED,
Freedom From Religion Foundation,https://ffrf.org,Mixed_output/Freedom_From_Religion_Foundation_20260608_184744.png,2026-06-08 18:47:44,USA,MIXED,
Fresh off the Press,https://freshoffthepress.org,Mixed_output/Fresh_off_the_Press_20260608_185122.png,2026-06-08 18:51:22,USA,MIXED,
Fresno Leader,https://fresnoleader.com,Mixed_output/Fresno_Leader_20260608_185134.png,2026-06-08 18:51:34,USA,MIXED,
Frontpage Newspaper,https://frontpagenewspaper.com,Mixed_output/Frontpage_Newspaper_20260608_185158.png,2026-06-08 18:51:58,USA,MIXED,
Ft Wayne Times,https://ftwaynetimes.com,Mixed_output/Ft_Wayne_Times_20260608_185214.png,2026-06-08 18:52:14,USA,MIXED,
GTR Times,https://gtrtimes.com,Mixed_output/GTR_Times_20260608_185238.png,2026-06-08 18:52:38,USA,MIXED,
Gadsden Today,https://gadsdentoday.com,Mixed_output/Gadsden_Today_20260608_185302.png,2026-06-08 18:53:02,USA,MIXED,
Galesburg Reporter,https://galesburgreporter.com,Mixed_output/Galesburg_Reporter_20260608_185325.png,2026-06-08 18:53:25,USA,MIXED,
Gallup,https://gallup.com,Mixed_output/Gallup_20260608_185340.png,2026-06-08 18:53:40,USA,MIXED,
Garden State Times,https://gardenstatetimes.com,Mixed_output/Garden_State_Times_20260608_185404.png,2026-06-08 18:54:04,USA,MIXED,
Gastonia Times,https://gastoniatimes.com,Mixed_output/Gastonia_Times_20260608_185427.png,2026-06-08 18:54:27,USA,MIXED,
Gatestone Institute,https://gatestoneinstitute.org,Mixed_output/Gatestone_Institute_20260608_185450.png,2026-06-08 18:54:50,USA,MIXED,
Gem State Wire,https://gemstatewire.com,Mixed_output/Gem_State_Wire_20260608_185536.png,2026-06-08 18:55:36,USA,MIXED,
Genesee News,https://geneseenews.com,Mixed_output/Genesee_News_20260608_185602.png,2026-06-08 18:56:02,USA,MIXED,
Geopolitical Economy Report,https://geopoliticaleconomy.com,Mixed_output/Geopolitical_Economy_Report_20260608_185626.png,2026-06-08 18:56:26,USA,MIXED,
Geopolitical Intelligence Services,https://gisreportsonline.com,Mixed_output/Geopolitical_Intelligence_Services_20260608_185639.png,2026-06-08 18:56:39,,MIXED,
Geopolitical Monitor,https://geopoliticalmonitor.com,Mixed_output/Geopolitical_Monitor_20260608_185652.png,2026-06-08 18:56:52,,MIXED,
Georgia Business Daily,https://businessdailynetwork.com/states/ga,Mixed_output/Georgia_Business_Daily_20260608_185711.png,2026-06-08 18:57:11,USA,MIXED,
Georgia Mountain News,https://georgiamountainnews.com,Mixed_output/Georgia_Mountain_News_20260608_185723.png,2026-06-08 18:57:23,USA,MIXED,
Georgia Star News,https://georgiastarnews.com,Mixed_output/Georgia_Star_News_20260608_185746.png,2026-06-08 18:57:46,USA,MIXED,
GiveSendGo,https://givesendgo.com,Mixed_output/GiveSendGo_20260608_185817.png,2026-06-08 18:58:17,USA,MIXED,
Glacier Country News,https://glaciercountrynews.com,Mixed_output/Glacier_Country_News_20260608_185844.png,2026-06-08 18:58:44,USA,MIXED,
Gloucester Today,https://gloucestertoday.com,Mixed_output/Gloucester_Today_20260608_185909.png,2026-06-08 18:59:09,USA,MIXED,
Gold Country Today,https://goldcountrytoday.com,Mixed_output/Gold_Country_Today_20260608_185931.png,2026-06-08 18:59:31,USA,MIXED,
Golden State Today,https://goldenstatetoday.com,Mixed_output/Golden_State_Today_20260608_185955.png,2026-06-08 18:59:55,USA,MIXED,
Grand Canyon Times,https://grandcanyontimes.com,Mixed_output/Grand_Canyon_Times_20260608_190021.png,2026-06-08 19:00:21,USA,MIXED,
Grand Junction Times,https://grandjunctiontimes.com,Mixed_output/Grand_Junction_Times_20260608_190046.png,2026-06-08 19:00:46,USA,MIXED,
Grand Rapids Reporter,https://grandrapidsreporter.com,Mixed_output/Grand_Rapids_Reporter_20260608_190111.png,2026-06-08 19:01:11,USA,MIXED,
Granite Post,https://granitepostnews.com,Mixed_output/Granite_Post_20260608_190134.png,2026-06-08 19:01:34,USA,MIXED,
Granite State Times,https://granitestatetimes.com,Mixed_output/Granite_State_Times_20260608_190240.png,2026-06-08 19:02:40,USA,MIXED,
Great Lakes Wire,https://greatlakeswire.com,Mixed_output/Great_Lakes_Wire_20260608_190306.png,2026-06-08 19:03:06,USA,MIXED,
Greek Reporter,https://greekreporter.com,Mixed_output/Greek_Reporter_20260608_190320.png,2026-06-08 19:03:20,,MIXED,
Green Matters,https://greenmatters.com,Mixed_output/Green_Matters_20260608_190342.png,2026-06-08 19:03:42,USA,MIXED,
Greene County Times,https://greenecotimes.com,Mixed_output/Greene_County_Times_20260608_190510.png,2026-06-08 19:05:10,USA,MIXED,
Greenlining Institute,https://greenlining.org,Mixed_output/Greenlining_Institute_20260608_190534.png,2026-06-08 19:05:34,USA,MIXED,
Greensboro Reporter,https://greensbororeporter.com,Mixed_output/Greensboro_Reporter_20260608_190603.png,2026-06-08 19:06:03,USA,MIXED,
Greenville Reporter,https://greenvillereporter.com,Mixed_output/Greenville_Reporter_20260608_190626.png,2026-06-08 19:06:26,USA,MIXED,
Grit Daily News,https://gritdaily.com,Mixed_output/Grit_Daily_News_20260608_190649.png,2026-06-08 19:06:49,USA,MIXED,
Grundy Reporter,https://grundyreporter.com,Mixed_output/Grundy_Reporter_20260608_190715.png,2026-06-08 19:07:15,USA,MIXED,
Grunge.com,https://grunge.com,Mixed_output/Grunge.com_20260608_190728.png,2026-06-08 19:07:28,USA,MIXED,
Guadalajara Post,https://theguadalajarapost.com,Mixed_output/Guadalajara_Post_20260608_191156.png,2026-06-08 19:11:56,,MIXED,
Guardian Nigeria,https://guardian.ng,Mixed_output/Guardian_Nigeria_20260608_191215.png,2026-06-08 19:12:15,,MIXED,
Guerrero Post,https://theguerreropost.com,Mixed_output/Guerrero_Post_20260608_191253.png,2026-06-08 19:12:53,,MIXED,
HR Daily Wire,https://hrdailywire.com,Mixed_output/HR_Daily_Wire_20260608_191413.png,2026-06-08 19:14:13,USA,MIXED,
Harford News,https://harfordnews.com,Mixed_output/Harford_News_20260608_191427.png,2026-06-08 19:14:27,USA,MIXED,
Hartford Reporter,https://hartfordreporter.com,Mixed_output/Hartford_Reporter_20260608_191451.png,2026-06-08 19:14:51,USA,MIXED,
Hawaii Business Daily,https://businessdailynetwork.com/states/hi,Mixed_output/Hawaii_Business_Daily_20260608_191513.png,2026-06-08 19:15:13,USA,MIXED,
Hawkeye Reporter,https://hawkeyereporter.com,Mixed_output/Hawkeye_Reporter_20260608_191525.png,2026-06-08 19:15:25,USA,MIXED,
Hello Magazine,https://hellomagazine.com,Mixed_output/Hello_Magazine_20260608_191551.png,2026-06-08 19:15:51,,MIXED,
Heritage Foundation,https://heritage.org,Mixed_output/Heritage_Foundation_20260608_191709.png,2026-06-08 19:17:09,USA,MIXED,
Hernando Reporter,https://hernandoreporter.com,Mixed_output/Hernando_Reporter_20260608_191817.png,2026-06-08 19:18:17,USA,MIXED,
Hickory Sun,https://hickorysun.com,Mixed_output/Hickory_Sun_20260608_191840.png,2026-06-08 19:18:40,USA,MIXED,
High Country Times,https://highcountrytimes.com,Mixed_output/High_Country_Times_20260608_191904.png,2026-06-08 19:19:04,USA,MIXED,
Higher Education Tribune,https://highereducationtribune.com,Mixed_output/Higher_Education_Tribune_20260608_191928.png,2026-06-08 19:19:28,USA,MIXED,
Hillsborough Sun,https://hillsboroughsun.com,Mixed_output/Hillsborough_Sun_20260608_191939.png,2026-06-08 19:19:39,USA,MIXED,
Hinds Today,https://hindstoday.com,Mixed_output/Hinds_Today_20260608_192001.png,2026-06-08 19:20:01,USA,MIXED,
Hindustan Times,https://hindustantimes.com,Mixed_output/Hindustan_Times_20260608_192026.png,2026-06-08 19:20:26,,MIXED,
HistoryNet,https://historynet.com,Mixed_output/HistoryNet_20260608_192159.png,2026-06-08 19:21:59,USA,MIXED,
Hong Kong Standard,https://thestandard.com.hk,Mixed_output/Hong_Kong_Standard_20260608_192242.png,2026-06-08 19:22:42,,MIXED,
Honolulu Reporter,https://honolulureporter.com,Mixed_output/Honolulu_Reporter_20260608_192321.png,2026-06-08 19:23:21,USA,MIXED,
Hoosier State Today,https://hoosierstatetoday.com,Mixed_output/Hoosier_State_Today_20260608_192346.png,2026-06-08 19:23:46,USA,MIXED,
Hopekinsville Times,https://hopkinsvilletimes.com,Mixed_output/Hopekinsville_Times_20260608_192411.png,2026-06-08 19:24:11,USA,MIXED,
Hot Springs Times,https://hotspringstimes.com,Mixed_output/Hot_Springs_Times_20260608_192434.png,2026-06-08 19:24:34,USA,MIXED,
Houma Thibodaux News,https://houmathibodauxnews.com,Mixed_output/Houma_Thibodaux_News_20260608_192457.png,2026-06-08 19:24:57,USA,MIXED,
Housatonic Valley News,https://housatonicvalleynews.com,Mixed_output/Housatonic_Valley_News_20260608_192521.png,2026-06-08 19:25:21,USA,MIXED,
Howard County News,https://howardconews.com,Mixed_output/Howard_County_News_20260608_192544.png,2026-06-08 19:25:44,USA,MIXED,
Hudson Today,https://hudsontoday.com,Mixed_output/Hudson_Today_20260608_192608.png,2026-06-08 19:26:08,USA,MIXED,
Huffington Post,https://huffpost.com,Mixed_output/Huffington_Post_20260608_192629.png,2026-06-08 19:26:29,USA,MIXED,
Huntsville Leader,https://huntsvilleleader.com,Mixed_output/Huntsville_Leader_20260608_192757.png,2026-06-08 19:27:57,USA,MIXED,
Hutch Today,https://hutchtoday.com,Mixed_output/Hutch_Today_20260608_192821.png,2026-06-08 19:28:21,USA,MIXED,
I24 News,https://i24news.tv,Mixed_output/I24_News_20260608_192834.png,2026-06-08 19:28:34,,MIXED,
IBX News,https://ibxnews.com,Mixed_output/IBX_News_20260608_192909.png,2026-06-08 19:29:09,USA,MIXED,
Idaho Business Daily,https://businessdailynetwork.com/states/id,Mixed_output/Idaho_Business_Daily_20260608_192932.png,2026-06-08 19:29:32,USA,MIXED,
Illinois Business Daily,https://businessdailynetwork.com/states/il,Mixed_output/Illinois_Business_Daily_20260608_192946.png,2026-06-08 19:29:46,USA,MIXED,
Illinois Valley Times,https://illinoisvalleytimes.com,Mixed_output/Illinois_Valley_Times_20260608_192957.png,2026-06-08 19:29:57,USA,MIXED,
Imperial CA News,https://imperialcanews.com,Mixed_output/Imperial_CA_News_20260608_193011.png,2026-06-08 19:30:11,USA,MIXED,
InSight Crime,https://insightcrime.org,Mixed_output/InSight_Crime_20260608_193035.png,2026-06-08 19:30:35,USA,MIXED,
Independent Online,https://iol.co.za,Mixed_output/Independent_Online_20260608_193041.png,2026-06-08 19:30:41,,MIXED,
India.com,https://india.com,Mixed_output/India.com_20260608_193522.png,2026-06-08 19:35:22,,MIXED,
Indiana Business Daily,https://businessdailynetwork.com/states/in,Mixed_output/Indiana_Business_Daily_20260608_193806.png,2026-06-08 19:38:06,USA,MIXED,
Indivisible Movement,https://indivisible.org,Mixed_output/Indivisible_Movement_20260608_193818.png,2026-06-08 19:38:18,USA,MIXED,
Indy Standard,https://indystandard.com,Mixed_output/Indy_Standard_20260608_193844.png,2026-06-08 19:38:44,USA,MIXED,
Inkstick Media,https://inkstickmedia.com,Mixed_output/Inkstick_Media_20260608_193908.png,2026-06-08 19:39:08,USA,MIXED,
Inside the Magic,https://insidethemagic.net,Mixed_output/Inside_the_Magic_20260608_193922.png,2026-06-08 19:39:22,USA,MIXED,
Insider.co.uk,https://insider.co.uk,Mixed_output/Insider.co.uk_20260608_194045.png,2026-06-08 19:40:45,,MIXED,
Insurance Rate Reporter,https://insuranceratereporter.com,Mixed_output/Insurance_Rate_Reporter_20260608_194145.png,2026-06-08 19:41:45,USA,MIXED,
Intellectual Takeout,https://intellectualtakeout.org,Mixed_output/Intellectual_Takeout_20260608_194211.png,2026-06-08 19:42:11,USA,MIXED,
Intercollegiate Studies Institute,https://isi.org,Mixed_output/Intercollegiate_Studies_Institute_20260608_194227.png,2026-06-08 19:42:27,USA,MIXED,
Interior Alaska News,https://interioralaskanews.com,Mixed_output/Interior_Alaska_News_20260608_194246.png,2026-06-08 19:42:46,USA,MIXED,
International Socialism Journal,https://isj.org.uk,Mixed_output/International_Socialism_Journal_20260608_194310.png,2026-06-08 19:43:10,,MIXED,
Iowa Business Daily,https://businessdailynetwork.com/states/ia,Mixed_output/Iowa_Business_Daily_20260608_194319.png,2026-06-08 19:43:19,USA,MIXED,
Iowa City Today,https://iowacitytoday.com,Mixed_output/Iowa_City_Today_20260608_194331.png,2026-06-08 19:43:31,USA,MIXED,
IslamiCity,https://islamicity.org,Mixed_output/IslamiCity_20260608_194455.png,2026-06-08 19:44:55,USA,MIXED,
Israel365 News,https://israel365news.com,Mixed_output/Israel365_News_20260608_194532.png,2026-06-08 19:45:32,,MIXED,
Jackson Purchase News,https://jacksonpurchasenews.com,Mixed_output/Jackson_Purchase_News_20260608_194623.png,2026-06-08 19:46:23,USA,MIXED,
Jakarta Globe,https://jakartaglobe.id,Mixed_output/Jakarta_Globe_20260608_194646.png,2026-06-08 19:46:46,,MIXED,
Jefferson City News,https://jeffcitynews.com,Mixed_output/Jefferson_City_News_20260608_194709.png,2026-06-08 19:47:09,USA,MIXED,
Jefferson County Times,https://jeffcotimes.com,Mixed_output/Jefferson_County_Times_20260608_194722.png,2026-06-08 19:47:22,USA,MIXED,
Jefferson Reporter,https://jeffersonreporter.com,Mixed_output/Jefferson_Reporter_20260608_194747.png,2026-06-08 19:47:47,USA,MIXED,
Jerusalem Post,https://jpost.com,Mixed_output/Jerusalem_Post_20260608_194811.png,2026-06-08 19:48:11,,MIXED,
Jewish Breaking News,https://jewishbreakingnews.com,Mixed_output/Jewish_Breaking_News_20260608_194929.png,2026-06-08 19:49:29,,MIXED,
Jewish Currents,https://jewishcurrents.org,Mixed_output/Jewish_Currents_20260608_194946.png,2026-06-08 19:49:46,,MIXED,
Jewish Policy Center,https://jewishpolicycenter.org,Mixed_output/Jewish_Policy_Center_20260608_195005.png,2026-06-08 19:50:05,USA,MIXED,
Jewish Voice for Peace,https://jewishvoiceforpeace.org,Mixed_output/Jewish_Voice_for_Peace_20260608_195033.png,2026-06-08 19:50:33,,MIXED,
Jewish World Review,https://jewishworldreview.com,Mixed_output/Jewish_World_Review_20260608_195052.png,2026-06-08 19:50:52,USA,MIXED,
JonathanTurley.org,https://jonathanturley.org,Mixed_output/JonathanTurley.org_20260608_195128.png,2026-06-08 19:51:28,USA,MIXED,
Johnston Reporter,https://johnstonreporter.com,Mixed_output/Johnston_Reporter_20260608_195122.png,2026-06-08 19:51:22,USA,MIXED,
Jonesboro Times,https://jonesborotimes.com,Mixed_output/Jonesboro_Times_20260608_195135.png,2026-06-08 19:51:35,USA,MIXED,
KABC - 790 AM - Los Angeles,https://kabc.com,Mixed_output/KABC_-_790_AM_-_Los_Angeles_20260608_195300.png,2026-06-08 19:53:00,USA,MIXED,
KARN - 102.9 - Little Rock,https://newsradio1029.com,Mixed_output/KARN_-_102.9_-_Little_Rock_20260608_195326.png,2026-06-08 19:53:26,USA,MIXED,
KBOI - 93.1 - Boise,https://kboi.com,Mixed_output/KBOI_-_93.1_-_Boise_20260608_195349.png,2026-06-08 19:53:49,USA,MIXED,
KC Reporter,https://kcreporter.com,Mixed_output/KC_Reporter_20260608_195414.png,2026-06-08 19:54:14,USA,MIXED,
KCMO - 95.7 - Kansas City,https://kcmotalkradio.com,Mixed_output/KCMO_-_95.7_-_Kansas_City_20260608_195439.png,2026-06-08 19:54:39,USA,MIXED,
Just Facts,https://justfacts.com,Mixed_output/Just_Facts_20260608_195146.png,2026-06-08 19:51:46,USA,MIXED,
KKAT - 860 AM - Salt Lake City,https://860kkat.com,Mixed_output/KKAT_-_860_AM_-_Salt_Lake_City_20260608_195507.png,2026-06-08 19:55:07,USA,MIXED,
