site,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate,normalized_alexa_rank,normalized_total_sites_linked_in,train_mask,test_mask,unlabel_mask,label,class_factorized
shaferfinancial.com,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
neofpa.org,0.09241287674919267,0.0,0.0,7.922906463385203e-06,0.0,9.075871232508073e-07,0.21715071528728802,False,False,True,9,9
continuetogive.com,0.3140178830184885,0.014285714285714285,0.0,1.4017449896758435e-05,0.0,2.0187902980810144e-07,0.2551772816194701,False,False,True,9,9
houstoncrimedefense.com,0.4463258082068631,0.04285714285714286,0.0,3.65672606002394e-06,0.0,1.1463971940908345e-07,0.16561794597752494,False,False,True,9,9
candlelightersnv.org,0.09241287674919267,0.0,0.0,5.789816261704571e-06,0.0,9.075871232508073e-07,0.19624557559428246,False,False,True,9,9
philipdick.com,0.5392544417369498,0.014285714285714285,0.0,2.1330902016806315e-06,0.0,7.89587520751914e-08,0.12969406394838032,False,False,True,9,9
belladonnatea.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
insurancebyphone.us,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
tufuturovale.com,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
weldonspring.org,0.09241287674919267,0.0,0.0,3.65672606002394e-06,0.0,9.075871232508073e-07,0.16561794597752494,False,False,True,9,9
discoveringbristol.org.uk,0.0955973352535516,0.014285714285714285,0.013775829680651221,7.06967038271295e-05,0.8240000000000001,8.742759884601017e-07,0.3630226736490716,False,False,True,9,9
hopkinton-nh.gov,0.09241287674919267,0.0,0.0,1.6150540098439066e-05,0.0,9.075871232508073e-07,0.26461822688984243,False,False,True,9,9
4pcnews.com,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
goodworksbracelet.com,0.09241287674919267,0.0,0.0,1.82836303001197e-06,0.0,9.075871232508073e-07,0.11941998827386444,False,False,True,9,9
revolutionaironline.com,0.5885333803037651,0.014285714285714285,0.0,2.4682900905161593e-05,0.0,6.460949767516243e-08,0.29288812228081573,False,False,True,9,9
andersonmg.com,0.2859893067105123,0.05714285714285714,0.028960551033187225,6.094543433373233e-07,0.0,2.307213077919906e-07,0.046197957703660496,False,False,True,9,9
claritystreetrealty.wordpress.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
ncbaptist.org,0.1352650477885946,0.014285714285714285,0.02301189730745147,5.485089090035909e-05,0.769,5.907858030019788e-07,0.3461083124662762,False,False,True,9,9
sdansw.org.au,0.1284334190432818,0.014285714285714285,0.011271133375078271,1.645526727010773e-05,0.615,6.271264770033186e-07,0.26586404941427233,False,False,True,9,9
triklopodia.gr,0.006443494274831734,0.032857142857142856,0.036318096430807766,0.00018070321279951634,0.406,1.4249440749866165e-05,0.4255704258022815,False,False,True,9,9
pipeline101.org,0.09241287674919267,0.0,0.0,7.31345212004788e-06,0.0,9.075871232508073e-07,0.2118159036811854,False,False,True,9,9
lokpati.com,0.04917987186387348,0.02142857142857143,0.01878522229179712,1.9807266158463008e-05,0.721,1.7866648028774812e-06,0.2782210935021749,False,False,True,9,9
startatsquareone.org,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
centreforlocalprosperity.ca,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
jeanlambertmep.org.uk,0.09241287674919267,0.0,0.0,2.925380848019152e-05,0.0,9.075871232508073e-07,0.3042118190885064,False,False,True,9,9
understandingwar.org,0.042275514111830045,0.019999999999999997,0.01800250469630557,0.00024896209925329653,0.66,2.0935515928863686e-06,0.44692792522087366,False,False,True,9,9
ekaplus.com,0.10725883541915565,0.04285714285714286,0.03412648716343143,2.22450835318123e-05,0.563,7.691747752814327e-07,0.28595725316421805,False,False,True,9,9
truckingtruth.com,0.02461308538071186,0.032857142857142856,0.027864746399499058,6.91730679687862e-05,0.6809999999999999,3.6622008591279834e-06,0.3615705559815137,False,False,True,9,9
theartofbattle.com,0.43281179766143435,0.02857142857142857,0.0,2.8339626965185532e-05,0.0,1.2110468093389313e-07,0.3020957821730877,False,False,True,9,9
dailystockbuzz.com,0.4526721764511054,0.02857142857142857,0.0,9.14181515005985e-07,0.0,1.1173688506729585e-07,0.07322203057020393,False,False,True,9,9
holidaystationstores.com,0.09029061291238363,0.04285714285714286,0.008922980588603632,3.717671494357672e-05,0.308,9.310919128665977e-07,0.3201859103759108,False,False,True,9,9
eskrimalosangeles.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
easymnotes.in,0.1451151613456511,0.014285714285714285,0.01862867877269881,4.875634746698586e-06,0.583,5.444117291981861e-07,0.18479183081464198,False,False,True,9,9
rural-route-3.blogspot.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
deepfreeze.it,0.12479419631767585,0.014285714285714285,0.03318722604884158,2.254981070348096e-05,0.0,6.481095230312279e-07,0.28686406394817854,False,False,True,9,9
themontanapost.com,0.11393003525000295,0.014285714285714285,0.01800250469630557,1.82836303001197e-06,0.8,7.187243445402733e-07,0.11941998827386444,False,False,True,9,9
livebaltimore.com,0.16045654594329242,0.014285714285714285,0.0,5.088943766866649e-05,0.0,4.835244220795412e-07,0.34111205860005267,False,False,True,9,9
mediaeater.com,0.4800953553981003,0.05714285714285714,0.0,2.22450835318123e-05,0.0,1.0007579140339494e-07,0.28595725316421805,False,False,True,9,9
sendtoreader.com,0.21319551848850826,0.09999999999999999,0.05979962429555416,1.4322177068427096e-05,0.0,3.4105269793839047e-07,0.2566106608310276,False,False,True,9,9
aramaicbible.org,0.09241287674919267,0.0,0.0,5.180361918367248e-06,0.0,9.075871232508073e-07,0.18883243545536713,False,False,True,9,9
thinktaenk.fi,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
raycommedia.com,0.021569279415417735,0.04714285714285714,0.027082028804007514,4.0223986660263336e-05,0.212,4.192040859052545e-06,0.3254366215740366,False,False,True,9,9
nfaoa.org,0.09241287674919267,0.0,0.0,7.31345212004788e-06,0.0,9.075871232508073e-07,0.2118159036811854,False,False,True,9,9
americanbar.org,0.0032755776919528266,0.027142857142857142,0.020350657482780213,0.001759799416386521,0.732,2.81195176411456e-05,0.5772714419521906,False,False,True,9,9
hhministries.net,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
microscopemaster.com,0.01277978950543536,0.015714285714285715,0.019881026925485285,3.565307908523341e-05,0.852,7.138716261322606e-06,0.3173968187240354,False,False,True,9,9
quip.com,0.0010560954115851854,0.09285714285714286,0.10629304946775203,6.0031252818726344e-05,0.208,8.740431398971168e-05,0.3521232275703542,False,False,True,9,9
amazingsellingmachine.com,0.0034605884562154744,0.14285714285714285,0.061991233562930494,2.7425445450179546e-05,0.34,2.6611285290103193e-05,0.29991035476261574,False,False,True,9,9
communitydialogue.org,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
tonybeshara.com,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
10xtalk.com,0.12440125637279835,0.04285714285714286,0.023638071383844706,7.008724948379217e-06,0.364,6.504485721661704e-07,0.20897932391580962,False,False,True,9,9
nystyledeli.com,0.18249140189734914,0.04285714285714286,0.006261740763932373,2.1330902016806315e-06,0.0,4.1398311275700263e-07,0.12969406394838032,False,False,True,9,9
bylinefestival.com,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
theaimgroup.ca,0.602470919486864,0.02857142857142857,0.0,1.5236358583433081e-06,0.0,6.097694649685627e-08,0.10726833591854736,False,False,True,9,9
nutritionasiknowit.com,0.286881553927773,0.014285714285714285,0.0,1.310326838175245e-05,0.0,2.2971630916941768e-07,0.2506823496265912,False,False,True,9,9
madisonrod.net,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
mattchristiansenmedia.com,0.37886166074237926,0.014285714285714285,0.0,9.14181515005985e-07,0.0,1.5150972013718715e-07,0.07322203057020393,False,False,True,9,9
abcsignup.com,0.025993735139994558,0.041428571428571426,0.030995616781465247,6.0640707162063664e-05,0.348,3.46277633545343e-06,0.35279646121860786,False,False,True,9,9
tarotassociation.net,0.45788131069683813,0.014285714285714285,0.0,1.2493814038415127e-05,0.0,1.0941435353466451e-07,0.24750796090450775,False,False,True,9,9
sweetcakesweb.com,0.09241287674919267,0.0,0.0,8.227633635053864e-06,0.0,9.075871232508073e-07,0.2196660917106118,False,False,True,9,9
1000conversations.ca,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
prophetsroundtable.co.za,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
heraldweekly.com,0.002044636942712831,0.18571428571428572,0.03678772698810269,0.000424180222962777,0.382,4.510328857711683e-05,0.48244266192293606,False,False,True,9,9
3trickponyband.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
drugfreeworld.org,0.008412444995800754,0.01714285714285714,0.017219787100814024,0.000243172282991592,0.8170000000000001,1.0892736125804103e-05,0.44535962781652716,False,False,True,9,9
shadowmountain.org,0.09745012287228379,0.02857142857142857,0.019254852849092046,3.9919259488594676e-05,0.417,8.558966618818597e-07,0.32492977833697995,False,False,True,9,9
jacobkornbluth.com,0.7404999467701298,0.014285714285714285,0.0,2.7425445450179547e-06,0.0,3.2385103508119684e-08,0.14644406114040787,False,False,True,9,9
fugitivehunter.org,0.09241287674919267,0.0,0.0,1.2189086866746465e-05,0.0,9.075871232508073e-07,0.24586220902952885,False,False,True,9,9
trumpinoneword.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
epicquestmedia.com,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
agorism.info,0.22992411416624278,0.02857142857142857,0.0,4.113816817526932e-05,0.0,3.0951503605846806e-07,0.3269344276291592,False,False,True,9,9
gobabiertomx.org,0.09241287674919267,0.0,0.0,1.0970178180071819e-05,0.0,9.075871232508073e-07,0.23883997654772887,False,False,True,9,9
pscreditunion.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
prepare-enrich.co.nz,0.603102931782964,0.014285714285714285,0.0,6.094543433373233e-07,0.0,6.081620395552428e-08,0.046197957703660496,False,False,True,9,9
refugeeweek.org.uk,0.12828602035746814,0.02857142857142857,0.01581089542892924,5.454616372869043e-05,0.0,6.279532162852676e-07,0.3457370047400412,False,False,True,9,9
lronhubbard.org,0.18636267358852127,0.014285714285714285,0.0,0.00013225159250419914,0.0,4.0346386119986247e-07,0.4047657732549245,False,False,True,9,9
ctbto.org,0.07325557582890736,0.022857142857142857,0.028804007514088917,0.00022366974400479765,0.516,1.169100029356783e-06,0.43978775296308387,False,False,True,9,9
hennepin.mn.us,0.04162159994203859,0.041428571428571426,0.035222291797119595,0.00011213959917406748,0.0279999999999999,2.127895059499723e-06,0.39377115473045154,False,False,True,9,9
airglobales-blog.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
azdhs.gov,0.0029937181360082327,0.02857142857142857,0.021759549154664996,0.00038883187104921227,0.544,3.077559827954043e-05,0.4766433915419227,False,False,True,9,9
uscpf.org,0.09241287674919267,0.0,0.0,2.5292355248498917e-05,0.0,9.075871232508073e-07,0.29451380200853305,False,False,True,9,9
ahmadianswers.com,0.16294541202876778,0.014285714285714285,0.012523481527864746,2.7425445450179547e-06,0.727,4.747274255295004e-07,0.14644406114040787,False,False,True,9,9
stockholmfreetour.com,0.9301706350027797,0.014285714285714285,0.0,0.00011579632523409142,0.0,6.937585503287028e-09,0.39590982692015086,False,False,True,9,9
apartmentinternational.com,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
wmufradio.com,0.09241287674919267,0.0,0.0,9.14181515005985e-06,0.0,9.075871232508073e-07,0.2266883241924118,False,False,True,9,9
gottman.com,0.006199154384366978,0.03571428571428571,0.03052598622417032,0.0001642479455294086,0.574,1.481471699734106e-05,0.4192068034932722,False,False,True,9,9
bestpricecontacts.com,0.1116891131607897,0.04285714285714286,0.009549154664996869,1.82836303001197e-06,0.0,7.349989300234739e-07,0.11941998827386444,False,False,True,9,9
ovclawyermarketing.com,0.31998535808916595,0.014285714285714285,0.0,6.0945434333732325e-06,0.0,1.9639071724701776e-07,0.19966425132586837,False,False,True,9,9
radio.gov.pk,0.011283808360638284,0.02857142857142857,0.019567939887288666,0.0002946711750035958,0.5720000000000001,8.097394753932022e-06,0.45816233585913463,False,False,True,9,9
historian-at-large.blogspot.com,0.7421000773311726,0.014285714285714285,0.0,1.5236358583433081e-06,0.0,3.211601152002891e-08,0.10726833591854736,False,False,True,9,9
vote-socialist.org,0.09241287674919267,0.0,0.0,5.789816261704571e-06,0.0,9.075871232508073e-07,0.19624557559428246,False,False,True,9,9
tfmetalsreport.com,0.07539281056672067,0.03142857142857143,0.018941765810895426,7.282979402881013e-05,0.565,1.133338713688065e-06,0.3650039106173497,False,False,True,9,9
vakkur.com,0.5710657581116407,0.014285714285714285,0.0,2.7425445450179547e-06,0.0,6.941246238382094e-08,0.14644406114040787,False,False,True,9,9
firstglobalnews.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
windwardfund.org,0.24402707256414197,0.02857142857142857,0.0,1.82836303001197e-06,0.0,2.8628658140216446e-07,0.11941998827386444,False,False,True,9,9
roughedge.com,0.09241287674919267,0.0,0.0,2.8644354136854192e-05,0.0,9.075871232508073e-07,0.3028086185346881,False,False,True,9,9
shopperapproved.com,0.0011356629780338067,0.07999999999999999,0.08108954289292424,0.0003516551561056355,0.341,8.12745595624057e-05,0.4699453757879565,False,False,True,9,9
arnellaw.com,0.09241287674919267,0.0,0.0,5.789816261704571e-06,0.0,9.075871232508073e-07,0.19624557559428246,False,False,True,9,9
ctvia.org,0.09241287674919267,0.0,0.0,4.570907575029925e-06,0.0,9.075871232508073e-07,0.1804903664887513,False,False,True,9,9
olorc.org,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
cbc-radio.com,0.30047319136729794,0.04285714285714286,0.0,6.703997776710556e-06,0.0,2.1514508238793645e-07,0.20601663330017211,False,False,True,9,9
economicdevelopmentbrandon.com,0.0591713772637481,0.032857142857142856,0.022072636192861615,2.437817373349293e-05,0.345,1.4693697313050753e-06,0.29206016673318935,False,False,True,9,9
thesaker.is,0.01682701548989224,0.027142857142857142,0.018941765810895426,0.0002754733631884701,0.624,5.39949795431888e-06,0.45367221234803345,False,False,True,9,9
usni.org,0.006069036923786654,0.02142857142857143,0.018159048215403883,0.0004921343822448885,0.746,1.5134314387371155e-05,0.492346346968197,False,False,True,9,9
alaskakids.org,0.7298649698659789,0.014285714285714285,0.0,1.675999444177639e-05,0.0,3.420355556059472e-08,0.267087011515059,False,False,True,9,9
invispress.com,0.09241287674919267,0.0,0.0,3.351998888355278e-05,0.0,9.075871232508073e-07,0.3132849692187195,False,False,True,9,9
edgeperspectives.typepad.com,0.2490328058647488,0.014285714285714285,0.0,6.0031252818726344e-05,0.0,2.7867445880994907e-07,0.3521232275703542,False,False,True,9,9
highschooltestprep.com,0.016979312063071482,0.03571428571428571,0.0504070131496556,2.7120718278510886e-05,0.3429999999999999,5.350238322449457e-06,0.2991656591439659,False,False,True,9,9
elecsky.com,0.8989478968286826,0.11428571428571428,0.0,2.1330902016806315e-06,0.0,1.0388281642434601e-08,0.12969406394838032,False,False,True,9,9
yespleasemore.net,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
naics.com,0.0028742281668815576,0.03428571428571428,0.027551659361302442,9.568433190395975e-05,0.302,3.205882943230937e-05,0.3831945385252001,False,False,True,9,9
wbg.org.uk,0.17972797688049302,0.04285714285714286,0.010958046336881652,1.310326838175245e-05,0.0,4.217692510419937e-07,0.2506823496265912,False,False,True,9,9
goodnightnaturals.com,0.00384169954104023,0.049999999999999996,0.03600500939261114,2.6511263935173563e-05,0.064,2.396224142352929e-05,0.29765083110829405,False,False,True,9,9
newjerseygunlawyers.com,0.18427617357077797,0.02857142857142857,0.019411396368190358,2.7425445450179547e-06,0.0,4.0907851271141467e-07,0.14644406114040787,False,False,True,9,9
indivisiblechathamny.org,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
forexbrokers.com,0.004106093045813174,0.02857142857142857,0.021759549154664996,2.773017262184821e-05,0.616,2.2413384352940083e-05,0.30064682153200784,False,False,True,9,9
petsite.net,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
bothtech.com,0.34601975493559184,0.014285714285714285,0.0,3.0472717166866164e-07,0.0,1.746612417839722e-07,0.0,False,False,True,9,9
corruptcrimes.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
tomduane.com,0.09241287674919267,0.0,0.0,9.14181515005985e-06,0.0,9.075871232508073e-07,0.2266883241924118,False,False,True,9,9
fox13news.com,0.004125037704491417,0.018571428571428572,0.02113337507827176,0.0002471337362232846,0.746,2.2310026486301103e-05,0.4464366485654952,False,False,True,9,9
hgtv.com,0.000357453364719242,0.029285714285714283,0.01581089542892924,0.003440065040967521,0.414,0.0002583723304821092,0.6219460147751317,False,False,True,9,9
rebelridgeoutfitters.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
thewildolivebranches.blogspot.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
vg247.com,0.0007499312447509434,0.018714285714285715,0.015654351909830933,0.0007545044770516063,0.773,0.0001231210040358858,0.5208263322522144,False,False,True,9,9
va7th.org,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
iaccouncil.org,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
pandorapedia.com,0.13125487940477176,0.02857142857142857,0.015654351909830933,2.8644354136854192e-05,0.615,6.116592379511981e-07,0.3028086185346881,False,False,True,9,9
religiousfreedominstitute.org,0.21889471870970795,0.014285714285714285,0.022072636192861615,2.437817373349293e-06,0.0,3.2976687707698404e-07,0.13859387311098148,False,False,True,9,9
usflags.com,0.0652981722932611,0.025714285714285714,0.012366938008766436,2.8949081308522856e-05,0.737,1.3228310364492364e-06,0.3035139115128298,False,False,True,9,9
priorservice.com,0.10823351500490896,0.02857142857142857,0.017219787100814024,2.7425445450179546e-05,0.846,7.614158914570938e-07,0.29991035476261574,False,False,True,9,9
cherilyneagar.com,0.09241287674919267,0.0,0.0,3.9614532316926014e-06,0.0,9.075871232508073e-07,0.17095275758362755,False,False,True,9,9
doogal.co.uk,0.011150733685044772,0.018571428571428572,0.016906700062617408,4.540434857863058e-05,0.649,8.195132445861243e-06,0.33351084196390823,False,False,True,9,9
address-parser.net,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
ilfattoquotidiano.it,0.00031531305078129617,0.025714285714285714,0.036474639949906074,0.0009964578513565235,0.594,0.0002929049771313269,0.5393646173590342,False,False,True,9,9
justinebateman.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
oebac.org,0.5250437298170075,0.014285714285714285,0.0,0.0,0.0,8.359705855289715e-08,0.0,False,False,True,9,9
do512.com,0.024934682513396183,0.019999999999999997,0.014245460237946149,0.00015602031189435476,0.768,3.613775595812762e-06,0.41578161933294444,False,False,True,9,9
fbi.gov,0.0007205439205573759,0.03842857142857143,0.02536005009392611,0.003921838699375675,0.541,0.0001281456086277818,0.630681787942755,False,False,True,9,9
ideologystop.info,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
annikahipple.com,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
wallacewiki.com,0.14224185730846117,0.02857142857142857,0.0706011271133375,2.1940356360143637e-05,0.591,5.572756626606038e-07,0.28503793425138935,False,False,True,9,9
eagereyes.org,0.05416693774470954,0.014285714285714285,0.013306199123356292,0.00010330251119567629,0.897,1.6136613242467091e-06,0.3883003698072559,False,False,True,9,9
ironcity.ink,0.5175117955913838,0.014285714285714285,0.0,4.570907575029925e-06,0.0,8.615873101401147e-08,0.1804903664887513,False,False,True,9,9
printableplaymoney.net,0.5089830026674079,0.014285714285714285,0.0,3.351998888355278e-06,0.0,8.915097391481818e-08,0.15981867559651164,False,False,True,9,9
shorouknews.com,0.0007798730467594838,0.019,0.02489041953663118,0.00047689802366145546,0.698,0.00011839101030251664,0.4902502759716888,False,False,True,9,9
janemcalevey.com,0.31935547129135666,0.02857142857142857,0.0,4.266180403361263e-06,0.0,1.9696034448982424e-07,0.1758920216520408,False,False,True,9,9
jmgmarketinggroup.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
restoringsexualpurity.org,0.09241287674919267,0.0,0.0,3.0472717166866163e-06,0.0,9.075871232508073e-07,0.15346629362220784,False,False,True,9,9
ccrweb.ca,0.043859564816238664,0.02142857142857143,0.01800250469630557,9.080869715726116e-05,0.759,2.014602533019587e-06,0.37970879966756876,False,False,True,9,9
opportunitynetworks.org,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
technoccult.net,0.27503624436650537,0.02857142857142857,0.0,7.374397554381611e-05,0.0,2.435898251755764e-07,0.36583530889668375,False,False,True,9,9
megastonereport.com,0.7116465847123813,0.014285714285714285,0.0,0.0,0.0,3.744497955420793e-08,0.0,False,False,True,9,9
scotlandinfo.eu,0.09004174478642993,0.014285714285714285,0.014871634314339386,3.870035080192003e-05,0.769,9.339207949709343e-07,0.3228629595637203,False,False,True,9,9
newspoll.com.au,0.09241287674919267,0.0,0.0,1.9502538986794345e-05,0.0,9.075871232508073e-07,0.27718774622196296,False,False,True,9,9
celadonbooks.com,0.05479627006470387,0.014285714285714285,0.009862241703193487,1.2189086866746465e-06,0.939,1.5940671825079914e-06,0.09239591540732099,False,False,True,9,9
tobealpha.com,0.22735706670885625,0.014285714285714285,0.0,3.900507797358869e-05,0.0,3.1405313051671737e-07,0.3233857039256235,False,False,True,9,9
ncadv.org,0.038622521853818946,0.018571428571428572,0.01659361302442079,0.00039523114165425415,0.7859999999999999,2.3003038227144913e-06,0.47773136039802816,False,False,True,9,9
newyouth.com,0.09241287674919267,0.0,0.0,4.113816817526932e-05,0.0,9.075871232508073e-07,0.3269344276291592,False,False,True,9,9
millionairesgivingmoney.com,0.26561742213652867,0.02857142857142857,0.022855353788353162,1.1884359695077803e-05,0.0,2.5550451609499925e-07,0.2441747881538315,False,False,True,9,9
dtvprogressive1.ucoz.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
waltonsons.com,0.8990127707330344,0.014285714285714285,0.0,3.0472717166866163e-06,0.0,1.0380863374259203e-08,0.15346629362220784,False,False,True,9,9
the-tower.ca,0.8577004769987816,0.02857142857142857,0.0,3.351998888355278e-06,0.0,1.5332065641417266e-08,0.15981867559651164,False,False,True,9,9
the7truth7ministries7.wordpress.com,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
timebusinessnews.com,0.003513541087545393,0.03571428571428571,0.03710081402629931,4.7232711608642554e-05,0.506,2.6208844031257846e-05,0.3361420875214311,False,False,True,9,9
unchallenge.org,0.3608257912028768,0.02857142857142857,0.0,2.437817373349293e-06,0.0,1.6370218747861386e-07,0.13859387311098148,False,False,True,9,9
homeworkhelpglobal.com,0.06302758564094678,0.022857142857142857,0.012993112085159674,1.82836303001197e-06,0.614,1.3738155284713002e-06,0.11941998827386444,False,False,True,9,9
wwwcriticalvision.blogspot.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
health.gov.au,0.0006510493677474302,0.025142857142857144,0.01878522229179712,0.001070811281243677,0.657,0.0001418320963145405,0.544161053590346,False,False,True,9,9
365thingsaustin.com,0.05116434796366175,0.027142857142857142,0.02050720100187852,6.825888645378021e-05,0.529,1.7137824474601972e-06,0.3606838524666828,False,False,True,9,9
thaqfya.com,0.0011153321248181312,0.022857142857142857,0.02489041953663118,2.2854537875149624e-05,0.7170000000000001,8.275763611227687e-05,0.2877587024072986,False,False,True,9,9
thornrun.com,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
spreadwings.eu,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
dpurvispe.com,0.4902959913471889,0.09999999999999999,0.0,1.2189086866746465e-06,0.0,9.607105256117929e-08,0.09239591540732099,False,False,True,9,9
topchristiancomedians.com,0.8082051996711577,0.014285714285714285,0.0,3.0472717166866164e-07,0.0,2.1930476256281867e-08,0.0,False,False,True,9,9
pennyspersonaltouch.com,0.8007357366126876,0.014285714285714285,0.0,3.65672606002394e-06,0.0,2.2997100366970787e-08,0.16561794597752494,False,False,True,9,9
inerton.kiev.ua,0.09241287674919267,0.0,0.0,6.0945434333732325e-06,0.0,9.075871232508073e-07,0.19966425132586837,False,False,True,9,9
buffaloriver.com,0.037666140035959736,0.04857142857142857,0.03804007514088917,3.351998888355278e-05,0.4,2.361057200110014e-06,0.3132849692187195,False,False,True,9,9
nems.org,0.1929890531293249,0.02857142857142857,0.03804007514088917,1.0970178180071819e-05,0.0,3.864376804048944e-07,0.23883997654772887,False,False,True,9,9
greattheatre.org,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
thevisualist.org,0.8248920246868309,0.014285714285714285,0.0,1.9502538986794345e-05,0.0,1.9617411279863952e-08,0.27718774622196296,False,False,True,9,9
euobserver.com,0.015729241829214917,0.01714285714285714,0.017219787100814024,0.0007837582855317977,0.883,5.782786596149306e-06,0.5233616451312156,False,False,True,9,9
